Empresa de Pesquisa Energética - EPE,,,,,,,,,,,,,
Consumo de energia elétrica na rede (MWh),,,,,,,,,,,,,
Sistema SIMPLES,,,,,,,,,,,,,
,,,,,,,,,,,,,
,2024*,,,,,,,,,,,,
,JAN,FEV,MAR,ABR,MAI,JUN,JUL,AGO,SET,OUT,NOV,DEZ,ANO
Norte,  685.195 ,  655.364 ,  639.911 ,  625.199 ,  646.313 ,  706.698 ,  755.395 ,  769.285 ,  817.680 ,  873.116 ,  877.772 ,  855.440 ,  8.907.368 
Nordeste,  2.059.745 ,  2.005.749 ,  1.986.393 ,  2.009.014 ,  1.983.699 ,  1.882.747 ,  1.790.099 ,  1.756.771 ,  1.831.633 ,  1.899.509 ,  1.929.917 ,  2.057.220 ,  23.192.496 
Sudeste/C.Oeste,  7.582.887 ,  7.000.140 ,  6.513.138 ,  6.373.926 ,  6.167.947 ,  5.821.000 ,  5.847.719 ,  6.049.435 ,  6.103.734 ,  6.608.908 ,  6.581.340 ,  6.442.480 ,  77.092.654 
Sul,  2.062.996 ,  1.967.877 ,  1.802.427 ,  1.724.335 ,  1.588.736 ,  1.593.710 ,  1.605.688 ,  1.621.249 ,  1.557.532 ,  1.611.874 ,  1.612.892 ,  1.603.341 ,  20.352.657 
,,,,,,,,,,,,,
,2014,,,,,,,,,,,,
,JAN,FEV,MAR,ABR,MAI,JUN,JUL,AGO,SET,OUT,NOV,DEZ,ANO
TOTAL RESIDENCIAL,  11.798.319 ,  11.878.858 ,  11.288.501 ,  10.780.340 ,  10.877.148 ,  10.321.869 ,  10.555.858 ,  10.541.572 ,  10.575.615 ,  11.140.609 ,  11.382.391 ,  11.160.770 ,  132.301.850 
REGIÃO GEOGRÁFICA,,,,,,,,,,,,,
Norte,  651.827 ,  640.104 ,  665.706 ,  649.978 ,  705.888 ,  693.230 ,  712.711 ,  735.422 ,  755.837 ,  756.891 ,  745.283 ,  761.455 ,  8.474.332 
Nordeste,  2.222.412 ,  2.115.977 ,  2.152.217 ,  2.127.397 ,  2.164.510 ,  2.035.296 ,  2.072.771 ,  2.027.166 ,  2.060.440 ,  2.154.008 ,  2.172.997 ,  2.190.944 ,  25.496.135 
Sudeste,  5.991.046 ,  6.082.595 ,  5.783.428 ,  5.477.028 ,  5.455.670 ,  5.106.123 ,  5.294.663 ,  5.191.948 ,  5.194.803 ,  5.560.649 ,  5.714.131 ,  5.508.771 ,  66.360.855 
Sul,  2.012.159 ,  2.166.045 ,  1.810.905 ,  1.657.560 ,  1.663.029 ,  1.660.066 ,  1.690.827 ,  1.722.603 ,  1.650.393 ,  1.662.746 ,  1.780.429 ,  1.801.652 ,  21.278.414 
Centro-Oeste,  920.875 ,  874.137 ,  876.245 ,  868.377 ,  888.051 ,  827.154 ,  784.886 ,  864.433 ,  914.142 ,  1.006.315 ,  969.551 ,  897.948 ,  10.692.114 
SUBSISTEMA ELÉTRICO,,,,,,,,,,,,,
Sistemas Isolados,  155.906 ,  138.399 ,  144.330 ,  143.284 ,  151.888 ,  149.419 ,  152.077 ,  151.486 ,  167.136 ,  171.336 ,  165.601 ,  166.395 ,  1.857.257 
Norte,  611.381 ,  608.989 ,  624.584 ,  605.496 ,  664.196 ,  659.674 ,  685.388 ,  706.222 ,  703.911 ,  708.858 ,  713.019 ,  710.826 ,  8.002.544 
Nordeste,  1.989.362 ,  1.899.938 ,  1.937.712 ,  1.914.932 ,  1.940.873 ,  1.808.128 ,  1.839.282 ,  1.787.383 ,  1.815.551 ,  1.900.236 ,  1.919.115 ,  1.954.691 ,  22.707.203 
Sudeste/C.Oeste,  7.029.511 ,  7.065.487 ,  6.770.970 ,  6.459.068 ,  6.457.162 ,  6.044.582 ,  6.188.284 ,  6.173.878 ,  6.238.624 ,  6.697.433 ,  6.804.227 ,  6.527.206 ,  78.456.432 
Sul,  2.012.159 ,  2.166.045 ,  1.810.905 ,  1.657.560 ,  1.663.029 ,  1.660.066 ,  1.690.827 ,  1.722.603 ,  1.650.393 ,  1.662.746 ,  1.780.429 ,  1.801.652 ,  21.278.414 
,,,,,,,,,,,,,
,2013,,,,,,,,,,,,
,JAN,FEV,MAR,ABR,MAI,JUN,JUL,AGO,SET,OUT,NOV,DEZ,ANO
TOTAL RESIDENCIAL,  10.924.885 ,  10.474.529 ,  10.356.996 ,  10.301.585 ,  10.241.914 ,  10.092.191 ,  10.022.335 ,  10.280.497 ,  10.251.165 ,  10.545.296 ,  10.710.888 ,  10.705.681 ,  124.907.962 
REGIÃO GEOGRÁFICA,,,,,,,,,,,,,
Norte,  577.517 ,  560.166 ,  543.558 ,  591.995 ,  595.852 ,  616.782 ,  623.393 ,  629.182 ,  640.168 ,  687.065 ,  675.367 ,  683.978 ,  7.425.023 
Nordeste,  2.002.181 ,  1.980.331 ,  2.000.446 ,  2.083.364 ,  1.995.023 ,  1.897.430 ,  1.927.736 ,  1.918.626 ,  1.956.622 ,  2.054.166 ,  2.072.616 ,  2.075.421 ,  23.963.962 
Sudeste,  5.757.901 ,  5.425.917 ,  5.373.723 ,  5.329.736 ,  5.269.471 ,  5.185.998 ,  5.063.741 ,  5.200.951 ,  5.196.437 ,  5.313.978 ,  5.420.982 ,  5.407.419 ,  63.946.254 
Sul,  1.758.505 ,  1.711.710 ,  1.631.377 ,  1.513.471 ,  1.565.432 ,  1.594.070 ,  1.634.801 ,  1.715.613 ,  1.644.068 ,  1.620.013 ,  1.628.086 ,  1.653.801 ,  19.670.947 
Centro-Oeste,  828.781 ,  796.405 ,  807.892 ,  783.019 ,  816.136 ,  797.911 ,  772.664 ,  816.125 ,  813.870 ,  870.074 ,  913.837 ,  885.062 ,  9.901.776 
SUBSISTEMA ELÉTRICO,,,,,,,,,,,,,
Sistemas Isolados,  224.914 ,  223.571 ,  210.130 ,  234.283 ,  230.956 ,  244.974 ,  139.598 ,  140.139 ,  145.002 ,  154.987 ,  157.834 ,  151.014 ,  2.257.402 
Norte,  450.328 ,  437.468 ,  434.423 ,  444.186 ,  459.002 ,  471.984 ,  587.216 ,  598.170 ,  613.406 ,  650.200 ,  634.168 ,  643.737 ,  6.424.288 
Nordeste,  1.798.661 ,  1.778.737 ,  1.797.158 ,  1.889.046 ,  1.791.595 ,  1.687.327 ,  1.714.242 ,  1.701.550 ,  1.727.468 ,  1.820.329 ,  1.838.252 ,  1.852.648 ,  21.397.013 
Sudeste/C.Oeste,  6.692.477 ,  6.323.043 ,  6.283.908 ,  6.220.599 ,  6.194.929 ,  6.093.836 ,  5.946.478 ,  6.125.025 ,  6.121.221 ,  6.299.767 ,  6.452.548 ,  6.404.481 ,  75.158.312 
Sul,  1.758.505 ,  1.711.710 ,  1.631.377 ,  1.513.471 ,  1.565.432 ,  1.594.070 ,  1.634.801 ,  1.715.613 ,  1.644.068 ,  1.620.013 ,  1.628.086 ,  1.653.801 ,  19.670.947 
,,,,,,,,,,,,,
,2012,,,,,,,,,,,,
,JAN,FEV,MAR,ABR,MAI,JUN,JUL,AGO,SET,OUT,NOV,DEZ,ANO
TOTAL RESIDENCIAL,  9.800.236 ,  9.704.925 ,  10.270.603 ,  9.928.135 ,  9.532.019 ,  9.604.890 ,  9.274.297 ,  9.621.637 ,  9.748.529 ,  9.787.981 ,  10.239.385 ,  10.133.212 ,  117.645.850 
REGIÃO GEOGRÁFICA,,,,,,,,,,,,,
Norte,  524.135 ,  503.434 ,  503.494 ,  532.486 ,  552.161 ,  566.437 ,  551.450 ,  592.424 ,  604.096 ,  608.315 ,  628.098 ,  597.632 ,  6.764.162 
Nordeste,  1.827.785 ,  1.704.591 ,  1.838.823 ,  1.779.375 ,  1.811.928 ,  1.775.115 ,  1.698.329 ,  1.740.365 ,  1.723.840 ,  1.797.350 ,  1.822.908 ,  1.874.692 ,  21.395.101 
Sudeste,  5.138.107 ,  5.111.298 ,  5.470.926 ,  5.308.429 ,  4.954.256 ,  5.033.564 ,  4.828.556 ,  4.979.107 ,  5.108.683 ,  5.068.966 ,  5.369.591 ,  5.223.040 ,  61.594.523 
Sul,  1.584.091 ,  1.658.098 ,  1.706.808 ,  1.533.564 ,  1.461.139 ,  1.490.070 ,  1.503.946 ,  1.557.202 ,  1.510.699 ,  1.489.158 ,  1.566.444 ,  1.628.533 ,  18.689.753 
Centro-Oeste,  726.118 ,  727.504 ,  750.552 ,  774.281 ,  752.535 ,  739.704 ,  692.016 ,  752.539 ,  801.211 ,  824.192 ,  852.344 ,  809.315 ,  9.202.311 
SUBSISTEMA ELÉTRICO,,,,,,,,,,,,,
Sistemas Isolados,  203.367 ,  204.518 ,  185.945 ,  203.530 ,  204.691 ,  225.707 ,  219.838 ,  227.162 ,  232.672 ,  239.951 ,  247.703 ,  240.479 ,  2.635.563 
Norte,  411.553 ,  375.902 ,  405.231 ,  404.410 ,  436.186 ,  429.073 ,  412.013 ,  438.745 ,  443.658 ,  454.832 ,  457.322 ,  444.823 ,  5.113.748 
Nordeste,  1.646.590 ,  1.536.385 ,  1.658.298 ,  1.602.196 ,  1.620.518 ,  1.580.792 ,  1.516.633 ,  1.551.458 ,  1.530.266 ,  1.596.405 ,  1.622.262 ,  1.672.499 ,  19.134.302 
Sudeste/C.Oeste,  5.954.635 ,  5.930.022 ,  6.314.321 ,  6.184.435 ,  5.809.485 ,  5.879.248 ,  5.621.867 ,  5.847.070 ,  6.031.234 ,  6.007.635 ,  6.345.654 ,  6.146.878 ,  72.072.484 
Sul,  1.584.091 ,  1.658.098 ,  1.706.808 ,  1.533.564 ,  1.461.139 ,  1.490.070 ,  1.503.946 ,  1.557.202 ,  1.510.699 ,  1.489.158 ,  1.566.444 ,  1.628.533 ,  18.689.753 
,,,,,,,,,,,,,
,2011,,,,,,,,,,,,
,JAN,FEV,MAR,ABR,MAI,JUN,JUL,AGO,SET,OUT,NOV,DEZ,ANO
TOTAL RESIDENCIAL,  9.810.199 ,  9.405.182 ,  9.507.847 ,  9.236.686 ,  9.137.821 ,  8.867.816 ,  9.128.445 ,  9.201.316 ,  9.523.959 ,  9.364.967 ,  9.303.323 ,  9.483.105 ,  111.970.666 
REGIÃO GEOGRÁFICA,,,,,,,,,,,,,
Norte,  496.172 ,  452.353 ,  477.637 ,  471.596 ,  487.643 ,  520.799 ,  513.870 ,  541.456 ,  567.602 ,  567.178 ,  548.988 ,  548.931 ,  6.194.225 
Nordeste,  1.751.761 ,  1.597.702 ,  1.713.392 ,  1.681.904 ,  1.662.459 ,  1.605.866 ,  1.639.149 ,  1.636.046 ,  1.668.339 ,  1.704.764 ,  1.723.018 ,  1.778.139 ,  20.162.539 
Sudeste,  5.255.305 ,  5.083.728 ,  5.128.653 ,  4.937.010 ,  4.856.402 ,  4.678.006 ,  4.784.552 ,  4.840.012 ,  5.036.380 ,  4.905.359 ,  4.885.526 ,  4.957.747 ,  59.348.680 
Sul,  1.602.622 ,  1.598.947 ,  1.490.633 ,  1.433.329 ,  1.426.433 ,  1.403.302 ,  1.516.995 ,  1.494.340 ,  1.494.136 ,  1.420.907 ,  1.404.883 ,  1.453.631 ,  17.740.158 
Centro-Oeste,  704.339 ,  672.452 ,  697.532 ,  712.847 ,  704.884 ,  659.843 ,  673.879 ,  689.462 ,  757.502 ,  766.759 ,  740.908 ,  744.657 ,  8.525.064 
SUBSISTEMA ELÉTRICO,,,,,,,,,,,,,
Sistemas Isolados,  193.058 ,  176.630 ,  185.672 ,  180.043 ,  183.329 ,  194.760 ,  197.194 ,  208.869 ,  226.726 ,  225.027 ,  212.861 ,  210.117 ,  2.394.286 
Norte,  382.742 ,  347.504 ,  365.450 ,  373.381 ,  385.486 ,  409.893 ,  401.216 ,  413.064 ,  429.839 ,  426.229 ,  415.747 ,  429.773 ,  4.780.324 
Nordeste,  1.587.264 ,  1.444.148 ,  1.563.032 ,  1.519.074 ,  1.497.587 ,  1.435.618 ,  1.469.108 ,  1.460.680 ,  1.486.495 ,  1.520.742 ,  1.541.318 ,  1.593.129 ,  18.118.195 
Sudeste/C.Oeste,  6.044.513 ,  5.837.953 ,  5.903.060 ,  5.730.859 ,  5.644.986 ,  5.424.243 ,  5.543.932 ,  5.624.363 ,  5.886.763 ,  5.772.062 ,  5.728.514 ,  5.796.455 ,  68.937.703 
Sul,  1.602.622 ,  1.598.947 ,  1.490.633 ,  1.433.329 ,  1.426.433 ,  1.403.302 ,  1.516.995 ,  1.494.340 ,  1.494.136 ,  1.420.907 ,  1.404.883 ,  1.453.631 ,  17.740.158 
,,,,,,,,,,,,,
,2010,,,,,,,,,,,,
,JAN,FEV,MAR,ABR,MAI,JUN,JUL,AGO,SET,OUT,NOV,DEZ,ANO
TOTAL BRASIL,  9.235.076 ,  8.912.339 ,  9.152.747 ,  9.150.250 ,  8.708.999 ,  8.675.796 ,  8.447.539 ,  8.812.297 ,  8.903.996 ,  8.951.048 ,  8.962.739 ,  9.301.844 ,  107.214.670 
REGIÃO GEOGRÁFICA,,,,,,,,,,,,,
Norte,  460.383 ,  442.546 ,  466.995 ,  487.028 ,  479.188 ,  497.484 ,  490.071 ,  492.103 ,  529.944 ,  541.500 ,  525.898 ,  509.429 ,  5.922.569 
Nordeste,  1.577.345 ,  1.521.047 ,  1.671.008 ,  1.659.728 ,  1.616.156 ,  1.601.998 ,  1.541.855 ,  1.512.802 ,  1.550.927 ,  1.608.710 ,  1.696.902 ,  1.725.786 ,  19.284.264 
Sudeste,  4.934.723 ,  4.805.332 ,  4.841.148 ,  4.871.630 ,  4.594.567 ,  4.520.711 ,  4.385.968 ,  4.674.267 ,  4.715.169 ,  4.722.642 ,  4.672.324 ,  4.941.867 ,  56.680.348 
Sul,  1.576.494 ,  1.489.158 ,  1.488.181 ,  1.443.291 ,  1.349.500 ,  1.388.083 ,  1.394.531 ,  1.455.445 ,  1.402.641 ,  1.357.167 ,  1.360.716 ,  1.415.916 ,  17.121.123 
Centro-Oeste,  686.131 ,  654.256 ,  685.415 ,  688.573 ,  669.588 ,  667.520 ,  635.114 ,  677.680 ,  705.315 ,  721.029 ,  706.899 ,  708.846 ,  8.206.366 
SUBSISTEMA ELÉTRICO,,,,,,,,,,,,,
Sistemas Isolados,  181.210 ,  171.986 ,  174.123 ,  183.722 ,  179.964 ,  187.129 ,  184.342 ,  190.913 ,  208.103 ,  207.256 ,  204.135 ,  197.070 ,  2.269.953 
Norte,  357.680 ,  347.787 ,  366.407 ,  382.638 ,  375.258 ,  394.248 ,  377.973 ,  390.305 ,  404.830 ,  409.894 ,  409.747 ,  388.412 ,  4.605.179 
Nordeste,  1.424.618 ,  1.373.050 ,  1.521.612 ,  1.499.496 ,  1.460.283 ,  1.442.868 ,  1.388.306 ,  1.348.244 ,  1.382.837 ,  1.437.672 ,  1.520.297 ,  1.565.779 ,  17.365.062 
Sudeste/C.Oeste,  5.695.074 ,  5.530.358 ,  5.602.424 ,  5.641.103 ,  5.343.994 ,  5.263.468 ,  5.102.387 ,  5.427.390 ,  5.505.585 ,  5.539.059 ,  5.467.844 ,  5.734.667 ,  65.853.353 
Sul,  1.576.494 ,  1.489.158 ,  1.488.181 ,  1.443.291 ,  1.349.500 ,  1.388.083 ,  1.394.531 ,  1.455.445 ,  1.402.641 ,  1.357.167 ,  1.360.716 ,  1.415.916 ,  17.121.123 
,,,,,,,,,,,,,
,2009,,,,,,,,,,,,
,JAN,FEV,MAR,ABR,MAI,JUN,JUL,AGO,SET,OUT,NOV,DEZ,ANO
TOTAL BRASIL,  8.604.549 ,  8.149.451 ,  8.489.683 ,  8.472.103 ,  8.188.290 ,  7.909.294 ,  8.104.911 ,  8.402.964 ,  8.416.801 ,  8.525.741 ,  8.635.752 ,  8.876.631 ,  100.776.170 
REGIÃO GEOGRÁFICA,,,,,,,,,,,,,
Norte,  437.714 ,  400.108 ,  393.057 ,  413.043 ,  406.935 ,  411.397 ,  429.684 ,  453.741 ,  475.717 ,  472.878 ,  484.073 ,  478.521 ,  5.256.868 
Nordeste,  1.447.974 ,  1.369.074 ,  1.413.760 ,  1.455.395 ,  1.389.283 ,  1.340.100 ,  1.353.994 ,  1.426.344 ,  1.438.256 ,  1.488.745 ,  1.520.234 ,  1.577.336 ,  17.220.495 
Sudeste,  4.648.272 ,  4.425.160 ,  4.666.872 ,  4.574.496 ,  4.466.390 ,  4.263.405 ,  4.390.194 ,  4.521.489 ,  4.516.470 ,  4.587.326 ,  4.586.570 ,  4.768.804 ,  54.415.448 
Sul,  1.419.724 ,  1.354.039 ,  1.397.087 ,  1.388.854 ,  1.299.824 ,  1.299.676 ,  1.338.723 ,  1.381.261 ,  1.336.852 ,  1.317.935 ,  1.379.266 ,  1.396.936 ,  16.310.177 
Centro-Oeste,  650.865 ,  601.070 ,  618.907 ,  640.315 ,  625.858 ,  594.716 ,  592.316 ,  620.129 ,  649.506 ,  658.857 ,  665.609 ,  655.034 ,  7.573.182 
SUBSISTEMA ELÉTRICO,,,,,,,,,,,,,
Sistemas Isolados,  238.039 ,  219.658 ,  217.031 ,  227.031 ,  230.791 ,  225.352 ,  230.556 ,  250.102 ,  265.073 ,  264.406 ,  193.769 ,  189.358 ,  2.751.166 
Norte,  342.898 ,  308.777 ,  296.195 ,  310.545 ,  294.058 ,  315.710 ,  325.774 ,  360.418 ,  372.711 ,  369.477 ,  368.822 ,  356.012 ,  4.021.397 
Nordeste,  1.307.720 ,  1.243.616 ,  1.295.891 ,  1.333.156 ,  1.273.650 ,  1.213.679 ,  1.228.658 ,  1.271.922 ,  1.278.632 ,  1.330.298 ,  1.364.321 ,  1.435.690 ,  15.577.233 
Sudeste/C.Oeste,  5.296.168 ,  5.023.361 ,  5.283.479 ,  5.212.517 ,  5.089.967 ,  4.854.877 ,  4.981.200 ,  5.139.261 ,  5.163.533 ,  5.243.625 ,  5.329.574 ,  5.498.635 ,  62.116.197 
Sul,  1.419.724 ,  1.354.039 ,  1.397.087 ,  1.388.854 ,  1.299.824 ,  1.299.676 ,  1.338.723 ,  1.381.261 ,  1.336.852 ,  1.317.935 ,  1.379.266 ,  1.396.936 ,  16.310.177 
,,,,,,,,,,,,,
,2008,,,,,,,,,,,,
,JAN,FEV,MAR,ABR,MAI,JUN,JUL,AGO,SET,OUT,NOV,DEZ,ANO
TOTAL BRASIL,  8.134.241 ,  7.958.717 ,  7.693.601 ,  7.754.681 ,  7.933.881 ,  7.621.230 ,  7.653.505 ,  7.880.632 ,  7.815.708 ,  8.119.785 ,  8.237.719 ,  7.942.689 ,  94.746.389 
REGIÃO GEOGRÁFICA,,,,,,,,,,,,,
Norte,  396.323 ,  380.864 ,  374.421 ,  386.480 ,  399.647 ,  399.430 ,  405.359 ,  434.435 ,  455.038 ,  453.242 ,  452.781 ,  431.406 ,  4.969.426 
Nordeste,  1.360.682 ,  1.332.020 ,  1.306.498 ,  1.299.819 ,  1.316.168 ,  1.246.959 ,  1.256.700 ,  1.266.491 ,  1.275.643 ,  1.358.840 ,  1.361.440 ,  1.398.059 ,  15.779.319 
Sudeste,  4.412.691 ,  4.340.742 ,  4.179.036 ,  4.225.451 ,  4.386.332 ,  4.153.532 ,  4.186.405 ,  4.292.183 ,  4.208.021 ,  4.413.750 ,  4.456.627 ,  4.222.422 ,  51.477.192 
Sul,  1.380.788 ,  1.324.724 ,  1.276.707 ,  1.264.139 ,  1.255.075 ,  1.252.972 ,  1.258.858 ,  1.296.088 ,  1.258.612 ,  1.268.536 ,  1.306.813 ,  1.280.988 ,  15.424.300 
Centro-Oeste,  583.757 ,  580.367 ,  556.939 ,  578.792 ,  576.659 ,  568.337 ,  546.183 ,  591.435 ,  618.394 ,  625.417 ,  660.058 ,  609.814 ,  7.096.152 
SUBSISTEMA ELÉTRICO,,,,,,,,,,,,,
Sistemas Isolados,  217.377 ,  209.451 ,  205.677 ,  213.705 ,  220.741 ,  213.406 ,  217.139 ,  238.723 ,  248.693 ,  243.015 ,  251.337 ,  235.695 ,  2.714.959 
Norte,  304.452 ,  287.828 ,  283.578 ,  288.846 ,  297.116 ,  307.920 ,  312.873 ,  331.696 ,  346.659 ,  350.598 ,  347.230 ,  320.780 ,  3.779.576 
Nordeste,  1.240.602 ,  1.220.863 ,  1.196.335 ,  1.188.456 ,  1.202.895 ,  1.129.884 ,  1.136.816 ,  1.135.402 ,  1.140.723 ,  1.222.811 ,  1.219.949 ,  1.276.535 ,  14.311.271 
Sudeste/C.Oeste,  4.991.022 ,  4.915.851 ,  4.731.304 ,  4.799.535 ,  4.958.054 ,  4.717.048 ,  4.727.819 ,  4.878.723 ,  4.821.021 ,  5.034.825 ,  5.112.390 ,  4.828.691 ,  58.516.283 
Sul,  1.380.788 ,  1.324.724 ,  1.276.707 ,  1.264.139 ,  1.255.075 ,  1.252.972 ,  1.258.858 ,  1.296.088 ,  1.258.612 ,  1.268.536 ,  1.306.813 ,  1.280.988 ,  15.424.300 
,,,,,,,,,,,,,
,2007,,,,,,,,,,,,
,JAN,FEV,MAR,ABR,MAI,JUN,JUL,AGO,SET,OUT,NOV,DEZ,ANO
TOTAL BRASIL,  7.710.353 ,  7.392.941 ,  7.594.317 ,  7.728.826 ,  7.491.488 ,  7.204.161 ,  7.071.277 ,  7.344.516 ,  7.449.312 ,  7.511.776 ,  7.768.281 ,  7.618.124 ,  89.885.372 
REGIÃO GEOGRÁFICA,,,,,,,,,,,,,
Norte,  377.018 ,  364.503 ,  352.883 ,  371.967 ,  371.605 ,  381.288 ,  374.013 ,  392.888 ,  408.304 ,  409.738 ,  422.501 ,  405.279 ,  4.631.987 
Nordeste,  1.259.580 ,  1.208.193 ,  1.194.430 ,  1.244.458 ,  1.218.867 ,  1.205.705 ,  1.177.362 ,  1.185.584 ,  1.164.758 ,  1.226.991 ,  1.286.044 ,  1.305.312 ,  14.677.284 
Sudeste,  4.183.534 ,  4.000.465 ,  4.219.240 ,  4.223.592 ,  4.104.316 ,  3.887.323 ,  3.813.598 ,  3.979.163 ,  4.058.552 ,  4.053.969 ,  4.229.638 ,  4.116.989 ,  48.870.379 
Sul,  1.327.669 ,  1.269.714 ,  1.275.474 ,  1.291.818 ,  1.243.434 ,  1.193.009 ,  1.172.657 ,  1.249.110 ,  1.238.276 ,  1.216.932 ,  1.238.824 ,  1.218.277 ,  14.935.194 
Centro-Oeste,  562.552 ,  550.066 ,  552.290 ,  596.991 ,  553.266 ,  536.836 ,  533.647 ,  537.771 ,  579.422 ,  604.146 ,  591.274 ,  572.267 ,  6.770.528 
SUBSISTEMA ELÉTRICO,,,,,,,,,,,,,
Sistemas Isolados,  209.825 ,  203.972 ,  200.915 ,  204.909 ,  205.909 ,  205.827 ,  207.641 ,  215.692 ,  224.529 ,  226.303 ,  233.553 ,  223.932 ,  2.563.007 
Norte,  284.266 ,  268.142 ,  256.125 ,  285.519 ,  285.340 ,  290.309 ,  282.383 ,  299.359 ,  305.545 ,  307.358 ,  319.137 ,  307.545 ,  3.491.028 
Nordeste,  1.148.708 ,  1.106.651 ,  1.095.996 ,  1.132.054 ,  1.105.296 ,  1.095.855 ,  1.066.305 ,  1.068.375 ,  1.048.518 ,  1.108.661 ,  1.161.282 ,  1.184.368 ,  13.322.069 
Sudeste/C.Oeste,  4.739.885 ,  4.544.462 ,  4.765.807 ,  4.814.526 ,  4.651.509 ,  4.419.161 ,  4.342.291 ,  4.511.980 ,  4.632.444 ,  4.652.522 ,  4.815.485 ,  4.684.002 ,  55.574.074 
Sul,  1.327.669 ,  1.269.714 ,  1.275.474 ,  1.291.818 ,  1.243.434 ,  1.193.009 ,  1.172.657 ,  1.249.110 ,  1.238.276 ,  1.216.932 ,  1.238.824 ,  1.218.277 ,  14.935.194 
,,,,,,,,,,,,,
,2006,,,,,,,,,,,,
,JAN,FEV,MAR,ABR,MAI,JUN,JUL,AGO,SET,OUT,NOV,DEZ,ANO
TOTAL BRASIL,  7.167.632 ,  7.131.816 ,  7.408.517 ,  7.229.826 ,  6.933.356 ,  6.963.593 ,  6.892.915 ,  6.939.972 ,  7.128.371 ,  7.182.236 ,  7.438.708 ,  7.366.885 ,  85.783.826 
REGIÃO GEOGRÁFICA,,,,,,,,,,,,,
Norte,  352.086 ,  343.002 ,  344.413 ,  348.152 ,  345.138 ,  355.133 ,  369.332 ,  372.153 ,  397.912 ,  397.549 ,  402.093 ,  380.071 ,  4.407.033 
Nordeste,  1.175.576 ,  1.126.753 ,  1.204.843 ,  1.183.946 ,  1.153.080 ,  1.120.182 ,  1.104.726 ,  1.108.110 ,  1.137.729 ,  1.189.699 ,  1.252.976 ,  1.218.118 ,  13.975.740 
Sudeste,  3.895.002 ,  3.891.195 ,  4.121.517 ,  3.957.604 ,  3.811.708 ,  3.828.066 ,  3.768.572 ,  3.774.740 ,  3.888.550 ,  3.901.043 ,  3.997.650 ,  4.016.723 ,  46.852.369 
Sul,  1.217.745 ,  1.237.781 ,  1.206.397 ,  1.184.330 ,  1.096.410 ,  1.145.520 ,  1.138.292 ,  1.150.880 ,  1.140.225 ,  1.130.932 ,  1.203.160 ,  1.195.034 ,  14.046.706 
Centro-Oeste,  527.224 ,  533.084 ,  531.347 ,  555.794 ,  527.020 ,  514.692 ,  511.993 ,  534.089 ,  563.955 ,  563.013 ,  582.830 ,  556.939 ,  6.501.979 
SUBSISTEMA ELÉTRICO,,,,,,,,,,,,,
Sistemas Isolados,  192.332 ,  189.240 ,  192.002 ,  190.671 ,  189.676 ,  191.291 ,  205.895 ,  205.223 ,  222.220 ,  220.635 ,  225.012 ,  212.308 ,  2.436.505 
Norte,  263.872 ,  251.142 ,  250.567 ,  263.546 ,  255.504 ,  267.649 ,  264.380 ,  272.535 ,  287.269 ,  292.520 ,  293.676 ,  281.104 ,  3.243.765 
Nordeste,  1.076.943 ,  1.035.016 ,  1.112.221 ,  1.083.456 ,  1.058.620 ,  1.022.016 ,  1.009.316 ,  1.008.142 ,  1.032.259 ,  1.080.162 ,  1.142.476 ,  1.110.572 ,  12.771.199 
Sudeste/C.Oeste,  4.416.741 ,  4.418.636 ,  4.647.328 ,  4.507.822 ,  4.333.146 ,  4.337.117 ,  4.275.031 ,  4.303.192 ,  4.446.398 ,  4.457.987 ,  4.574.385 ,  4.567.867 ,  53.285.651 
Sul,  1.217.745 ,  1.237.781 ,  1.206.397 ,  1.184.330 ,  1.096.410 ,  1.145.520 ,  1.138.292 ,  1.150.880 ,  1.140.225 ,  1.130.932 ,  1.203.160 ,  1.195.034 ,  14.046.706 
,,,,,,,,,,,,,
,2005,,,,,,,,,,,,
,JAN,FEV,MAR,ABR,MAI,JUN,JUL,AGO,SET,OUT,NOV,DEZ,ANO
TOTAL BRASIL,  7.118.538 ,  6.758.333 ,  6.865.216 ,  7.131.738 ,  6.718.147 ,  6.781.276 ,  6.644.821 ,  6.704.675 ,  6.949.355 ,  6.917.987 ,  6.976.441 ,  7.077.730 ,  82.644.256 
REGIÃO GEOGRÁFICA,,,,,,,,,,,,,
Norte,  355.960 ,  336.135 ,  341.725 ,  350.369 ,  338.681 ,  352.716 ,  356.661 ,  360.833 ,  381.555 ,  372.756 ,  384.562 ,  360.953 ,  4.292.906 
Nordeste,  1.166.974 ,  1.132.479 ,  1.137.174 ,  1.145.854 ,  1.118.876 ,  1.071.457 ,  1.047.172 ,  1.071.180 ,  1.077.986 ,  1.112.111 ,  1.149.668 ,  1.161.649 ,  13.392.580 
Sudeste,  3.873.894 ,  3.616.967 ,  3.711.051 ,  3.923.735 ,  3.655.561 ,  3.710.837 ,  3.626.333 ,  3.635.143 ,  3.819.948 ,  3.773.673 ,  3.774.518 ,  3.869.508 ,  44.991.169 
Sul,  1.194.716 ,  1.161.664 ,  1.155.064 ,  1.180.034 ,  1.099.102 ,  1.128.837 ,  1.112.988 ,  1.129.754 ,  1.130.082 ,  1.112.763 ,  1.116.745 ,  1.156.844 ,  13.678.593 
